financial year,lhd,CO ppm,NO pphm,NO2 pphm,OZONE pphm,PM10 µg/m³,SO2 pphm
2005/2006,Illawarra Shoalhaven,0.25416666666666665,0.6069026707642922,0.7002729165320543,1.8541666666666667,18.811118200388027,0.10000000000000002
2006/2007,Illawarra Shoalhaven,0.274789257822924,0.6240461877226746,0.7236232954719358,1.7876852644369527,21.0625,0.10000000000000002
2007/2008,Illawarra Shoalhaven,0.1797217632891764,0.5087669506483695,0.6360635460458027,1.7583333333333335,17.72600126631141,0.10000000000000002
2008/2009,Illawarra Shoalhaven,0.14583333333333334,0.37690507150675767,0.6448071989370074,1.95,20.002844920817786,0.10000000000000002
2009/2010,Illawarra Shoalhaven,0.3432088700647801,0.5262231569255251,0.6253970376917662,1.956012525794893,20.408333333333335,0.10000000000000002
2010/2011,Illawarra Shoalhaven,0.31666666666666665,0.3576734440509795,0.5837423735993831,1.8541666666666667,16.970833333333335,0.10000000000000002
2011/2012,Illawarra Shoalhaven,0.3,0.44090909090909086,0.6863636363636364,1.8136363636363635,17.099999999999998,0.1
2012/2013,Illawarra Shoalhaven,0.20833333333333334,0.3846118708536043,0.669941655670616,1.7666666666666666,18.412499999999998,0.10000000000000002
2013/2014,Illawarra Shoalhaven,0.20833333333333334,0.3856992652601177,0.6608528657708964,1.9375,18.045833333333334,0.10000000000000002
2014/2015,Illawarra Shoalhaven,0.20833333333333334,0.35515689804625206,0.591010049098461,1.9124999999999999,17.287499999999998,0.10000000000000002
2015/2016,Illawarra Shoalhaven,0.20833333333333334,0.36250000000000004,0.6291666666666667,1.8682924047978284,18.758333333333333,0.10000000000000002
2016/2017,Illawarra Shoalhaven,0.20000000000000004,0.3416666666666666,0.5458333333333333,1.95,18.724999999999998,0.10000000000000002
2017/2018,Illawarra Shoalhaven,0.17500000000000002,0.37083333333333335,0.5375,2.0224257137272095,20.462500000000002,0.10000000000000002
2018/2019,Illawarra Shoalhaven,0.19166666666666668,0.3543766328155835,0.57072940574558,1.9416666666666667,21.316978928465552,0.10000000000000002
2019/2020,Illawarra Shoalhaven,0.20833333333333334,0.3041666666666667,0.5333333333333333,2.0124999999999997,22.03333333333333,0.10000000000000002
2020/2021,Illawarra Shoalhaven,0.20000000000000004,0.33749999999999997,0.45,1.8291666666666666,17.845833333333335,0.10000000000000002
2021/2022,Illawarra Shoalhaven,0.16666666666666666,0.3041666666666667,0.3166666666666667,1.8041666666666665,15.049999999999999,0.10000000000000002
2022/2023,Illawarra Shoalhaven,0.17500000000000002,0.29583333333333334,0.3666666666666667,1.8625,15.616666666666667,0.10000000000000002
2023/2024,Illawarra Shoalhaven,0.10833333333333335,0.39999999999999997,0.65,1.8200541743453311,20.1125,0.10000000000000002
2000/2001,Mid North Coast,0.16921669327989927,0.13203083300375884,0.36411350247116775,2.37740977800757,NA,0.1000066504954809
2001/2002,Mid North Coast,0.1332761799243222,0.0959727184985817,0.3402583073555739,2.380391540808717,NA,0.007750949460042969
2002/2003,Mid North Coast,0.17308829638169942,0.20349924028309715,0.39299319653953096,2.4264536975062883,NA,0.11471035108566176
2003/2004,Mid North Coast,0.19560995104011072,0.12064475689650056,0.3915472701671456,2.471941087999276,NA,0.08904854774300149
2004/2005,Mid North Coast,0.13921149395287133,0.11892663753163174,0.3262658878186452,2.201064091405584,NA,0.07076028469331443
2005/2006,Mid North Coast,0.12408788170609664,0.13170965925616437,0.3674801629734952,2.219035614716887,NA,0.10300747182534421
2006/2007,Mid North Coast,0.14098280868598315,0.15816488576788293,0.30194816483035664,1.992608637727005,NA,0.08682295170532896
2007/2008,Mid North Coast,0.07499001059470334,0.09840202188339153,0.2776911237204714,1.8767233419218563,NA,0.04588972370666983
2008/2009,Mid North Coast,0.158335987125117,0.10418745553843634,0.2900871859848864,2.0800374350734034,NA,0.0844349781431754
2009/2010,Mid North Coast,0.1328396112960554,0.11301989497606796,0.2953311977228151,2.189318673830893,NA,0.057679303983974084
2010/2011,Mid North Coast,0.09536088729636989,0.022104314014837978,0.24710639440925317,2.0130892841480517,NA,0.0
2011/2012,Mid North Coast,0.09767276627805815,0.02816795174395533,0.24430065369480805,1.6648079010604975,NA,0.039096552975895184
2012/2013,Mid North Coast,0.14139309718516777,0.022014375640782635,0.23442467352027851,1.8258881165991594,NA,0.0
2013/2014,Mid North Coast,0.1648564317497716,0.0663509221998811,0.2936748799492048,1.8688653703551987,NA,0.07346660518209405
2014/2015,Mid North Coast,0.16894726854203934,0.10244870467769902,0.28404951070397744,1.928101712186603,NA,0.056562607429294455
2015/2016,Mid North Coast,0.18337371170466807,0.15748537434356055,0.320803095183742,1.9482224142844142,NA,0.15836940496685123
2016/2017,Mid North Coast,0.17182153229363414,0.11541686959840088,0.3016548871937724,2.0479924834696797,NA,0.07479373675329459
2017/2018,Mid North Coast,0.19648726045901144,0.12726162147119555,0.26215667630111805,1.7716601555243958,NA,0.0672921885012688
2018/2019,Mid North Coast,0.2057908336392669,0.20242419343896123,0.3106332061496011,1.8841380719022724,NA,0.12809220223346693
2019/2020,Mid North Coast,0.18457054121201533,0.13085909828999007,0.3310368469883019,2.1040585418247195,NA,0.04584557245791713
2020/2021,Mid North Coast,0.124133623173513,0.150224743985508,0.32112609839036543,1.8182983988912378,NA,0.0
2021/2022,Mid North Coast,0.11613049628275264,0.1261396842916932,0.25464156590650516,1.6208333333333333,NA,0.004635659245111863
2022/2023,Mid North Coast,0.06325371915622452,0.12597242865937738,0.26828544107555247,1.5462569903814434,NA,0.0
2023/2024,Mid North Coast,0.09729241771266178,0.08130110846712742,0.23243425570157164,1.765732283002866,NA,0.031069410960976405
2000/2001,Murrumbidgee,NA,0.41543068435982855,0.37706577946102776,1.7644912839407987,23.99861563408963,0.07221344685114837
2001/2002,Murrumbidgee,NA,0.39271595873299825,0.3726454445664236,1.8738908313028093,22.891944760681415,0.06758458823087532
2002/2003,Murrumbidgee,NA,0.3742039893364664,0.410916108418993,1.963379304733447,31.691026911837184,0.08374278193054292
2003/2004,Murrumbidgee,NA,0.4315947772808138,0.5116018405021935,1.8306701776290024,25.3,0.07309810488969123
2004/2005,Murrumbidgee,NA,0.38534436490894947,0.3773307189947941,1.8708627203328356,22.97194360237962,0.07348395274109616
2005/2006,Murrumbidgee,NA,0.3920544233315732,0.4529377905354905,1.900861666631936,22.525000000000002,0.06683134968084778
2006/2007,Murrumbidgee,NA,0.35521592275172714,0.34899140474082607,1.917511934852979,30.97296433189175,0.1125
2007/2008,Murrumbidgee,NA,0.3197099695482178,0.29084377680494633,1.8571293940770552,23.981350912860734,0.07382181508188712
2008/2009,Murrumbidgee,NA,0.27157490198838435,0.2942485524257759,1.9808036444085488,23.44201753607903,0.11158147389342292
2009/2010,Murrumbidgee,NA,0.272212489190735,0.28890295017728107,2.1173303374009818,22.366666666666664,0.06666666666666667
2010/2011,Murrumbidgee,NA,0.29476721844532333,0.3276542800503925,1.8310959173283246,14.483333333333334,0.06412814047281493
2011/2012,Murrumbidgee,NA,0.28406445854449236,0.28448398121952195,1.7572457121884886,22.112200480404965,0.045454545454545456
2012/2013,Murrumbidgee,NA,0.1496808088085556,0.3550355543254153,1.959385408830377,21.223488000802373,0.05833333333333334
2013/2014,Murrumbidgee,NA,0.13168441548713197,0.38305574625544775,2.056952393126366,21.57211213606116,0.10000000000000002
2014/2015,Murrumbidgee,NA,0.16871611956342694,0.30361648970914035,1.9738173123440426,20.731423175587825,0.05000000000000001
2015/2016,Murrumbidgee,NA,0.1310466107262478,0.3012760629422042,1.902272789572981,25.927413073347918,0.08333333333333333
2016/2017,Murrumbidgee,NA,0.1666355954949423,0.33769993497820433,1.9389592831314444,23.98040051632314,0.05000000000000001
2017/2018,Murrumbidgee,NA,0.15016807168374904,0.3384403599133447,1.9496951963097604,30.739413339719665,0.075
2018/2019,Murrumbidgee,NA,0.1777628182351393,0.33080449153577995,1.88574297347248,29.384611693403187,0.08333333333333333
2019/2020,Murrumbidgee,NA,0.20634720940056991,0.41563011497806995,2.0990567871094723,27.30900549323229,0.041666666666666664
2020/2021,Murrumbidgee,NA,0.20809107438653063,0.3475974279689007,1.805834002351852,29.54662217036444,0.016666666666666666
2021/2022,Murrumbidgee,NA,0.15476044382946977,0.2709807713961467,1.804499449443404,23.633914650767213,0.03333333333333333
2022/2023,Murrumbidgee,NA,0.1656886549523471,0.3056115486901554,1.839212234044261,26.612578603589384,0.041666666666666664
2023/2024,Murrumbidgee,NA,0.19081549255635513,0.3900773840258612,1.9200790550722673,27.78021136404118,0.075
2000/2001,Nepean Blue Mountains,0.08497490864461699,0.46775479960020805,0.5740895561703271,1.7592083262110723,16.192752661049933,0.07985150821005553
2001/2002,Nepean Blue Mountains,0.12092561970563052,0.45791443818812133,0.5460243683053121,1.8708460996775937,16.966980174177007,0.06992863645888008
2002/2003,Nepean Blue Mountains,0.17636110846347117,0.5120921711535704,0.5800268422156523,1.998225898557884,20.338632172638665,0.07712915162625973
2003/2004,Nepean Blue Mountains,0.15612348010556162,0.43732501532414747,0.5672111993470829,1.9181618581900357,18.92485560057045,0.06847378835193584
2004/2005,Nepean Blue Mountains,0.09744626914112596,0.38366207749967424,0.5340861035322345,1.9589870827907896,16.479166666666668,0.07918649672912949
2005/2006,Nepean Blue Mountains,0.09677368949536315,0.3626488872042764,0.5410677278457175,1.9115670817368267,16.662499999999998,0.06292624479483687
2006/2007,Nepean Blue Mountains,0.08586015584385966,0.3875591416334241,0.535959584513192,2.0031128115811443,17.783975092649516,0.06472757887186396
2007/2008,Nepean Blue Mountains,0.04329967029179193,0.3022091987887036,0.4772984273073573,1.8820353458167738,14.125,0.03439192135217658
2008/2009,Nepean Blue Mountains,0.07763141522318118,0.24221918003692236,0.4544313529710453,1.9730480440372595,15.695833333333333,0.03943906634230526
2009/2010,Nepean Blue Mountains,0.1785266321651494,0.2819443190921333,0.46048275195472405,1.9739007782544917,17.178366851965702,0.037881136648409953
2010/2011,Nepean Blue Mountains,0.1354797172548614,0.1794732664930284,0.4301557546266743,1.797857157521227,13.066666666666668,0.0783531294999244
2011/2012,Nepean Blue Mountains,0.12483954616593262,0.21969070808750502,0.4884485941529496,1.740561010415618,13.154545454545454,0.0777915900928803
2012/2013,Nepean Blue Mountains,0.17870153672242295,0.17746558098766804,0.47052570239873126,1.9070256000755108,16.166666666666668,0.06556660048749259
2013/2014,Nepean Blue Mountains,0.13124695888118917,0.2028865657571032,0.467040898575203,2.0563403347097116,16.710697150839703,0.04299520262215814
2014/2015,Nepean Blue Mountains,0.08356410196118047,0.20795612880788114,0.4329329508414356,1.9960741264345485,15.153146157011797,0.027024043292517442
2015/2016,Nepean Blue Mountains,0.06269979220601907,0.2106679138107803,0.4321472108458854,1.9875448798719753,16.133333333333333,0.011612129722215099
2016/2017,Nepean Blue Mountains,0.09113207928376567,0.2312540051693054,0.42210211592249625,1.9616612305914474,16.008711614518067,0.04600195301946139
2017/2018,Nepean Blue Mountains,0.14063683677989813,0.2250764804708597,0.4504383760229668,2.158613570436817,18.518022857450525,0.06254525421508468
2018/2019,Nepean Blue Mountains,0.1083267202087236,0.2328008161723427,0.433421487748318,2.1230327235598834,19.12098098985822,0.035637514604623666
2019/2020,Nepean Blue Mountains,0.17138084878458884,0.19229678301425265,0.38414955293712155,2.3417348395856927,19.219314218675997,0.023235002819444194
2020/2021,Nepean Blue Mountains,0.10685068528070507,0.19871614669147916,0.31729558990484363,1.8406214968363852,14.915441486003273,0.028534629687037807
2021/2022,Nepean Blue Mountains,0.10503185550232218,0.1714412525146942,0.2847671328784322,1.7568691481849896,12.840913404336526,0.028991957026958004
2022/2023,Nepean Blue Mountains,0.03789078143749469,0.17501132140704542,0.3319029430086102,1.9041151633718896,12.347276524147354,0.025939850936359615
2023/2024,Nepean Blue Mountains,0.062365964489694205,0.18916578709375875,0.4294254905901084,2.094914937734899,15.564750452170756,0.022874998397705532
2000/2001,Northern Sydney,0.19243063088557957,0.8443987024311933,1.110070515725461,1.4039428467888726,14.783333333333333,0.06396308913676739
2001/2002,Northern Sydney,0.17275158760525253,0.793480361476278,1.0496331144027777,1.5437925927871812,15.482770939088509,0.06434953665415848
2002/2003,Northern Sydney,0.20426356401274956,0.7835086242517889,1.1100699121091588,1.5105932215953828,18.78407365934047,0.06301595287499695
2003/2004,Northern Sydney,0.17462027368232524,0.7751624386972865,1.1087699625336678,1.4662881226727202,17.361236399833114,0.05188597718531399
2004/2005,Northern Sydney,0.16083744291606483,0.7337157318181567,1.0051324354771805,1.5554913414872082,15.503084758586395,0.05786182345294071
2005/2006,Northern Sydney,0.18235381556274036,0.7466531436069204,1.0516121281786588,1.477375592448074,15.88206802314083,0.04418270592113537
2006/2007,Northern Sydney,0.15671337968723983,0.6821927556612065,0.9770496921365335,1.5958954637405147,16.42556617773387,0.06371876116690722
2007/2008,Northern Sydney,0.13751915970776765,0.6354647013121777,0.936129036884895,1.481641094267666,14.126819013178087,0.05250566488863518
2008/2009,Northern Sydney,0.1686965375437022,0.4589149262027649,0.8135108862153131,1.6023012169866977,15.866666666666667,0.024012496765061512
2009/2010,Northern Sydney,0.16881360073573792,0.45024902505424375,0.8651545517646261,1.677229429031214,16.50720854484368,0.04451264236362055
2010/2011,Northern Sydney,0.18982508508980134,0.5041011492621997,0.7861500875426262,1.5079877749190729,12.825000000000001,0.017960639772172608
2011/2012,Northern Sydney,0.13732433708035985,0.5442698019041806,0.8613864773685216,1.4777320889154169,12.981818181818182,0.054381911512172844
2012/2013,Northern Sydney,0.11267768101139274,0.4080420165761751,0.805510847251917,1.6358458694040243,14.333333333333334,0.07824731231103801
2013/2014,Northern Sydney,0.1492687201147176,0.34849746646485436,0.8086394732246264,1.682759604736056,14.083333333333334,0.06418067708093693
2014/2015,Northern Sydney,0.13085514194255332,0.3269052443645873,0.7710126590874378,1.7308155116550437,13.958333333333334,0.029276636543870176
2015/2016,Northern Sydney,0.12357935502744959,0.3330157708032011,0.729390961860442,1.708674554895964,15.6,0.046911992201457975
2016/2017,Northern Sydney,0.11704016268118378,0.37935744504232455,0.7470806183238601,1.7473350637233611,15.583333333333334,0.05716142469417452
2017/2018,Northern Sydney,0.11368948368688764,0.3422761056911112,0.7104666653995014,1.9016342655590257,16.85833333333333,0.0696904606304309
2018/2019,Northern Sydney,0.12312784818986654,0.3740099132542783,0.8121869491388355,1.827186944277262,17.799823003630202,0.08124935908017013
2019/2020,Northern Sydney,0.15201300718123734,0.3354743082700055,0.7953296193327191,1.8954944157450326,18.05030462559473,0.05295070573946003
2020/2021,Northern Sydney,0.16251623451262417,0.3911990883243463,0.6324038362725063,1.6657975668167655,14.819006936211359,0.025161839912003714
2021/2022,Northern Sydney,0.1808902264113578,0.3020305922994416,0.5271703152805035,1.7433578463039663,12.803597239623528,0.01639356449220558
2022/2023,Northern Sydney,0.025000000000000005,0.5375914569797652,0.64509496922192,1.6610476117817383,11.909591617152769,0.04819509017499238
2023/2024,Northern Sydney,0.03772365498164363,0.5087302247013464,0.7568078376948089,1.7045870315902614,14.736446761626944,0.0667908395940081
2000/2001,South Eastern Sydney,0.30551937749008634,3.802784775847551,1.6916122879365219,1.114408352982058,18.325,0.10107576720292254
2001/2002,South Eastern Sydney,0.28042665367171754,3.7179699101235575,1.6196566294372354,1.2074771705405196,17.83105287658628,0.10133884066310722
2002/2003,South Eastern Sydney,0.37158683924307095,4.007880183377197,1.664537286488404,1.188990359788088,22.160424764763818,0.11356322739510878
2003/2004,South Eastern Sydney,0.3268084078574984,3.7457773860154386,1.813811534057482,1.2193591913602364,20.25,0.1040617056004549
2004/2005,South Eastern Sydney,0.2846103703092469,3.4765017035081596,1.6486024546164157,1.2494886574175885,18.909083137327542,0.09986657468435674
2005/2006,South Eastern Sydney,0.27724245302800227,3.6649545010724687,1.6552683770903418,1.2827690934825866,18.558333333333334,0.10346348682530455
2006/2007,South Eastern Sydney,0.3079951181849926,3.791900613269513,1.5363848322331737,1.1607421127078348,19.45,0.10835156067367036
2007/2008,South Eastern Sydney,0.2542441657120951,3.529622326250941,1.449761751634797,1.227562654442999,17.158333333333335,0.10231233063395961
2008/2009,South Eastern Sydney,0.27997439918113426,3.29900297685816,1.4314777679877195,1.298675987591828,19.758333333333333,0.10313682516624643
2009/2010,South Eastern Sydney,0.25607433732479123,2.897907873830537,1.3724333935550606,1.5076460928385316,19.379166666666666,0.10504561233320486
2010/2011,South Eastern Sydney,0.16769861117185503,2.369303105572053,1.2631549168913077,1.347321915208821,15.166666666666666,0.07965065121074834
2011/2012,South Eastern Sydney,0.2364922051337401,3.166411810262305,1.443534645439919,1.22481128718916,16.19090909090909,0.11084743526743779
2012/2013,South Eastern Sydney,0.2563935810228193,3.045431428259929,1.3355439602523547,1.3035191235977885,18.808333333333334,0.11794112098742277
2013/2014,South Eastern Sydney,0.25587483148772533,3.123309782410383,1.3885872440418796,1.3209475066735878,19.05,0.11759094736504178
2014/2015,South Eastern Sydney,0.2488200236187039,3.011751591538228,1.3966626289469783,1.341174826899411,18.900000000000002,0.11207387812918168
2015/2016,South Eastern Sydney,0.2631414221687526,3.103957353988017,1.4534185138608164,1.3126558001961397,18.191666666666666,0.11695988209458197
2016/2017,South Eastern Sydney,0.25686636132878504,2.878414901100628,1.4157188989965617,1.393600916158723,18.375,0.10972524838621273
2017/2018,South Eastern Sydney,0.27782486631098463,2.696888575276572,1.444263653084345,1.4286121580755262,20.166666666666668,0.12293182030418426
2018/2019,South Eastern Sydney,0.328264987502114,2.9814711831122254,1.5755114703472426,1.3617187020721702,21.125,0.1197028889411515
2019/2020,South Eastern Sydney,0.2969622399747728,2.5416666666666665,1.4833333333333334,1.4946647978093222,21.395833333333332,0.10793739482025112
2020/2021,South Eastern Sydney,0.2557468200742199,2.4415777465961552,1.3310631905539687,1.3915065514051994,17.458333333333332,0.09978198619144717
2021/2022,South Eastern Sydney,0.16102201631016694,2.10347221121791,1.145256210052721,1.3920119391369472,15.308333333333332,0.0986344766348949
2022/2023,South Eastern Sydney,0.19166666666666668,2.408333333333333,1.2791666666666666,1.3583333333333334,14.691666666666668,0.10000000000000002
2023/2024,South Eastern Sydney,0.24166666666666667,2.9250000000000003,1.3085507964473029,1.2791666666666666,17.558333333333334,0.10482135688164802
2000/2001,South Western Sydney,0.26913975697100534,1.1732981360218295,0.9533375345992962,1.715679857263823,16.989375549249,0.05461181172933629
2001/2002,South Western Sydney,0.26574319858756074,1.1922362115529646,0.9368784620191555,1.7719554051486472,18.066888386070012,0.05539182151526011
2002/2003,South Western Sydney,0.26550832784163686,1.212205904240658,0.9987873634519464,1.8617608448867413,22.699931202131054,0.061268869110283626
2003/2004,South Western Sydney,0.26517704369485673,1.122820847257947,0.9403026389008678,1.8851991291102086,20.82282792766974,0.05695927165701405
2004/2005,South Western Sydney,0.23128841039031392,1.0068202024309898,0.8721411125912543,1.84245027200668,18.614001846537782,0.05116733070520949
2005/2006,South Western Sydney,0.22519726876474977,0.9487491531025735,0.8560921360826405,1.8291265751200445,19.225507178765152,0.056060273621179164
2006/2007,South Western Sydney,0.2269442267689111,1.0138021898190033,0.8820481494847008,1.8750886368368116,19.859684484662182,0.0572428032893185
2007/2008,South Western Sydney,0.17514758906351133,0.866420097531644,0.7600961757201642,1.6990888083294875,16.343767032060992,0.04538223059179001
2008/2009,South Western Sydney,0.1972234572781412,0.7526456820842525,0.744804867169056,1.8356381575809655,18.287047016270133,0.05262256952770495
2009/2010,South Western Sydney,0.2727601666853168,0.7444362326210832,0.7568335286500251,1.8778728975103063,19.071037267005956,0.045975156877027974
2010/2011,South Western Sydney,0.253993631892562,0.6160096860791769,0.6681471290263782,1.7584271676676995,15.658112914836998,0.03955781048775422
2011/2012,South Western Sydney,0.2536915365098628,0.7986294874672559,0.7504922916289406,1.615382184521087,16.231605666555307,0.041012768139211765
2012/2013,South Western Sydney,0.2159656081204565,0.6778647398210843,0.7152653991039424,1.7402414073721963,17.6375,0.04583007367238262
2013/2014,South Western Sydney,0.25118944124978065,0.7063977445596308,0.7456881315261077,1.8041596469621897,18.127253217092235,0.0496988971394908
2014/2015,South Western Sydney,0.23710554263828246,0.6146501567725966,0.6831216986459419,1.8128156265055504,16.35625,0.03811906788081936
2015/2016,South Western Sydney,0.2308252321256958,0.6277222898955696,0.7458120693455924,1.7864227252130298,17.247916666666665,0.042375393140682144
2016/2017,South Western Sydney,0.22670567146849085,0.6300668950996465,0.7295467050613259,1.8452085743619333,17.172916666666666,0.04820571199744995
2017/2018,South Western Sydney,0.22489339625770433,0.647628243608536,0.8047135327214345,1.9490368685488342,20.64375,0.051895484115749874
2018/2019,South Western Sydney,0.20037033397311133,0.6963933024885646,0.7998866403525237,1.9088877041262917,20.085416666666667,0.05812852110673303
