financial year,lhd,CO ppm,NO pphm,NO2 pphm,OZONE pphm,PM10 µg/m³,SO2 pphm
2005/2006,Nepean Blue Mountains,,0.1732142857142857,0.5663903061224489,2.125,15.5,0.037500000000000006
2006/2007,Nepean Blue Mountains,,0.28214285714285714,0.6109268707482993,1.9683587140439933,17.783333333333335,0.06666666666666667
2007/2008,Nepean Blue Mountains,,0.19550781250000002,0.4931640625,1.8512412891986063,14.20625,0.0
2009/2010,Nepean Blue Mountains,,0.1875,0.5625,1.7000000000000002,14.35,0.0
2010/2011,Nepean Blue Mountains,,0.09486607142857142,0.5564732142857143,1.75,12.592857142857143,0.0071428571428571435
2011/2012,Nepean Blue Mountains,,0.09,0.5,1.75,12.89,0.02
2012/2013,Nepean Blue Mountains,,0.08888888888888889,0.48888888888888893,1.927777777777778,17.461111111111112,0.027777777777777776
2013/2014,Nepean Blue Mountains,,0.12222222222222223,0.4722222222222222,1.9444444444444444,15.901766381766382,0.01666666666666667
2014/2015,Nepean Blue Mountains,,0.09444444444444446,0.4388888888888889,2.0722222222222224,15.744444444444444,0.0
2015/2016,Nepean Blue Mountains,,0.1015625,0.48836805555555557,1.9055555555555554,15.83888888888889,0.01666666666666667
2016/2017,Nepean Blue Mountains,,0.1707142857142857,0.4893367346938775,1.9410913705583757,15.769538461538463,0.02373015873015873
2017/2018,Nepean Blue Mountains,,0.20714285714285713,0.5512755102040815,1.9958665699782452,17.55875457875458,0.04312169312169312
2018/2019,Nepean Blue Mountains,,0.16785714285714284,0.5155612244897959,2.0226522842639594,17.240897435897438,0.052050264550264555
2019/2020,Nepean Blue Mountains,,0.21785714285714286,0.4405612244897959,1.6601522842639593,15.515897435897436,0.01455026455026455
2020/2021,Nepean Blue Mountains,,0.16785714285714284,0.4280612244897959,1.9101522842639596,16.84089743589744,0.03955026455026455
2023/2024,Nepean Blue Mountains,,0.19285714285714284,0.4905612244897959,1.7851522842639593,16.740897435897438,0.03955026455026455
2000/2001,Northern Sydney,0.1951219512195122,0.41509146341463415,0.6883928571428573,1.72131062712388,15.675,0.06964285714285715
2001/2002,Northern Sydney,0.1951219512195122,0.48384146341463413,0.7196428571428573,1.7635542168674698,15.262500000000001,0.07589285714285715
2002/2003,Northern Sydney,0.1951219512195122,0.4063943734675442,0.6763227513227513,1.6885542168674699,17.269587628865978,0.06296746447270007
2003/2004,Northern Sydney,0.1951219512195122,0.4049204505650499,0.7027399848828421,1.7742685025817555,16.568335787923417,0.06964285714285715
2004/2005,Northern Sydney,0.1951219512195122,0.3735145548734399,0.6716742252456538,1.7580047663180192,15.550957290132546,0.06582834704562454
2005/2006,Northern Sydney,0.1951219512195122,0.4063943734675442,0.6763227513227513,1.700605498918752,15.739175257731956,0.056292071802543
2006/2007,Northern Sydney,0.19512195121951223,0.4713855551253925,0.7022927689594356,1.6652636185768717,14.965979381443297,0.05851720269259536
2007/2008,Northern Sydney,0.1951219512195122,0.4338745321977029,0.697255291005291,1.7150606271238802,14.854896907216496,0.07088631264023934
2009/2010,Northern Sydney,0.1951219512195122,0.39634146341463417,0.7321428571428572,1.61355421686747,13.75,0.02880516080777861
2010/2011,Northern Sydney,0.1951219512195122,0.3249128919860627,0.7321428571428573,1.6599827882960412,12.114285714285714,0.02678571428571429
2011/2012,Northern Sydney,0.1951219512195122,0.2763414634146341,0.6521428571428572,1.7085542168674699,12.919999999999998,0.039642857142857146
2012/2013,Northern Sydney,0.1951219512195122,0.2630081300813008,0.5988095238095239,1.7274431057563586,15.455555555555556,0.06964285714285715
2013/2014,Northern Sydney,0.1951219512195122,0.2518970189701897,0.6376984126984128,1.6829986613119141,13.666666666666666,0.0640873015873016
2014/2015,Northern Sydney,0.1951219512195122,0.2018970189701897,0.5765873015873016,1.810776439089692,14.733333333333333,0.03630952380952381
2015/2016,Northern Sydney,0.1951219512195122,0.2574525745257452,0.5932539682539683,1.7552208835341365,15.777777777777779,0.05853174603174603
2016/2017,Northern Sydney,0.1951219512195122,0.21134146341463414,0.5571428571428572,1.8435542168674697,15.88,0.06464285714285714
2017/2018,Northern Sydney,0.18501742160278747,0.17700348432055749,0.5474489795918368,2.0483648881239245,17.142857142857142,0.05994897959183674
2018/2019,Northern Sydney,0.22499999999999998,0.175,0.5375,2.0500000000000003,17.725,0.1
2019/2020,Northern Sydney,0.25,0.41005291005291006,0.6941798941798942,1.537051282051282,15.739175257731956,0.03664921465968586
2020/2021,Northern Sydney,0.3,0.3725529100529101,0.6191798941798942,1.7870512820512823,15.739175257731956,0.06164921465968586
2023/2024,Northern Sydney,0.05,0.3850529100529101,0.7191798941798941,1.587051282051282,15.739175257731956,0.08664921465968586
2000/2001,South Eastern Sydney,0.24285714285714283,2.7524621212121216,1.4342803030303028,1.4039423076923079,19.4875,0.1042372881355932
2001/2002,South Eastern Sydney,0.24285714285714283,2.8212121212121217,1.4905303030303028,1.3851923076923078,17.69978373702422,0.1104872881355932
2002/2003,South Eastern Sydney,0.24285714285714283,3.1462121212121215,1.753030303030303,1.2476923076923079,18.55,0.1292372881355932
2003/2004,South Eastern Sydney,0.24285714285714283,2.9104978354978357,1.6066017316017316,1.3263877442002443,19.599999999999998,0.11852300242130749
2004/2005,South Eastern Sydney,0.24285714285714283,2.667392676767677,1.43564439033189,1.419244887057387,18.528324270884827,0.11163524731926666
2005/2006,South Eastern Sydney,0.24285714285714283,2.5712121212121217,1.4030303030303028,1.5476923076923077,18.6,0.1167372881355932
2006/2007,South Eastern Sydney,0.2428571428571428,2.7545454545454553,1.4613636363636362,1.3728369836182337,19.349999999999998,0.11257062146892653
2007/2008,South Eastern Sydney,0.24285714285714283,2.664745107323233,1.4096926294191918,1.3539423076923076,17.2,0.09843371670702177
2009/2010,South Eastern Sydney,0.24285714285714283,2.7712121212121215,1.4280303030303028,1.4726923076923077,15.875,0.1042372881355932
2010/2011,South Eastern Sydney,0.24285714285714283,2.6819264069264075,1.3780303030303027,1.354835164835165,14.271428571428572,0.0976046350743687
2011/2012,South Eastern Sydney,0.24285714285714283,2.5962121212121216,1.338030303030303,1.3476923076923077,15.959999999999999,0.1142372881355932
2012/2013,South Eastern Sydney,0.24285714285714283,2.6349081088664423,1.2728412598204264,1.4088998694207029,20.366666666666667,0.1046341135324186
2013/2014,South Eastern Sydney,0.24285714285714283,2.7351010101010105,1.3669191919191919,1.342136752136752,18.4,0.1042372881355932
2014/2015,South Eastern Sydney,0.24285714285714283,2.6571303310886645,1.3561745931537597,1.458803418803419,19.61111111111111,0.1042372881355932
2015/2016,South Eastern Sydney,0.24285714285714283,2.590656565656566,1.4169191919191917,1.3976923076923078,18.38888888888889,0.09868173258003764
2016/2017,South Eastern Sydney,0.24285714285714283,2.5512121212121217,1.3330303030303028,1.4776923076923079,18.8,0.10423728813559321
2017/2018,South Eastern Sydney,0.24285714285714283,2.4819264069264073,1.2708874458874457,1.5691208791208793,20.74285714285714,0.1042372881355932
2018/2019,South Eastern Sydney,0.2714285714285714,2.4981060606060606,1.2515151515151515,1.511346153846154,21.525,0.1031779661016949
2019/2020,South Eastern Sydney,0.2,2.2750000000000004,1.375,1.3250000000000002,15.899999999999999,0.1
2020/2021,South Eastern Sydney,0.2357142857142857,2.3240530303030305,1.2820075757575757,1.499423076923077,19.3,0.10105932203389831
2023/2024,South Eastern Sydney,0.25,3.0,1.25,1.2,18.4,0.10211864406779661
2000/2001,South Western Sydney,0.23559252749840223,0.7818700214964303,0.8047961669786465,1.8496523833214757,17.67513718919969,0.05558320100340605
2001/2002,South Western Sydney,0.22532467035554507,0.8439141570483784,0.7917069827253997,1.825249384327258,17.76888718919969,0.056303176493602135
2002/2003,South Western Sydney,0.2430925274984022,1.230108918579354,0.9185479082110293,1.757048331267772,18.09786689005439,0.04933320100340605
2003/2004,South Western Sydney,0.23897797845297758,0.9724778518011632,0.8428838982206919,1.8698466899359885,19.857510076177256,0.04182269680172539
2004/2005,South Western Sydney,0.20488153342335289,0.701950173687507,0.7571061143148182,1.933348816976596,17.996795790462972,0.0433808200510251
2005/2006,South Western Sydney,0.19879183625416258,0.673233609663235,0.7841534671824478,1.9662211141453843,18.23622159090909,0.05494288237595507
2006/2007,South Western Sydney,0.19181660583941607,0.7712060893197609,0.7945008805904048,1.8657493595285823,19.10497159090909,0.04981318466353677
2007/2008,South Western Sydney,0.16748279247536077,0.7411079616365938,0.723512870659058,1.7602092906030729,16.60184659090909,0.04255871934678581
2009/2010,South Western Sydney,0.26700410583941603,0.7562972235340992,0.7490205437311168,1.7611402575020276,16.396235795454544,0.039819748758550516
2010/2011,South Western Sydney,0.2589058915537018,0.6034330127243833,0.6713616887314366,1.8129259717877417,15.529568399798082,0.03656884526110914
2011/2012,South Western Sydney,0.2694416058394161,0.5889059487169622,0.6874532239819005,1.8096507104636999,15.738197879858657,0.04088957355242566
2012/2013,South Western Sydney,0.19661942416869424,0.5830182557807709,0.7042182557554008,1.8469464438587007,18.891666666666666,0.046387421752738654
2013/2014,South Western Sydney,0.24891666666666667,0.6787257053291537,0.7500682688958551,1.7820833333333335,17.197222222222223,0.051030092592592585
2014/2015,South Western Sydney,0.22435317460317458,0.4772509578544061,0.6596743295019157,1.9348611111111111,16.602777777777778,0.032511574074074075
2015/2016,South Western Sydney,0.23768650793650792,0.6149347813838179,0.7418332347306739,1.850138888888889,17.308333333333334,0.04362268518518518
2016/2017,South Western Sydney,0.23424999999999999,0.5512787356321839,0.7068965517241379,1.9080555555555556,17.3975,0.050208333333333334
2017/2018,South Western Sydney,0.21939285714285714,0.5394326410792548,0.7122536945812808,2.0775198412698415,20.014285714285712,0.05868551587301588
2018/2019,South Western Sydney,0.18225,0.48940373563218387,0.7131465517241379,2.098055555555556,19.2625,0.07142899061032865
2019/2020,South Western Sydney,0.17225000000000001,0.8175287356321839,0.725646551724138,1.5293055555555557,16.299999999999997,0.04020833333333333
2020/2021,South Western Sydney,0.12725,0.5956537356321839,0.6225215517241379,1.9355555555555557,19.33125,0.052708333333333336
2023/2024,South Western Sydney,0.19057949308755762,0.6229490896144848,0.6712217729630761,1.77426263710062,18.385790598290598,0.059780433006535946
2000/2001,Sydney,0.2875,1.36875,1.2875,1.54375,19.335140041493776,0.0616822429906542
2001/2002,Sydney,0.2625,1.7375,1.3125,1.5062279151943463,19.14139004149378,0.0616822429906542
2002/2003,Sydney,0.3,2.825,1.75,1.375,19.51639004149378,0.0616822429906542
2003/2004,Sydney,0.2714285714285714,1.8857142857142857,1.4000000000000001,1.5285714285714285,21.603681111204548,0.0616822429906542
2004/2005,Sydney,0.20902527075812277,1.0429371002132197,1.14406512605042,1.7071176173649671,19.565743944636676,0.0616822429906542
2005/2006,Sydney,0.2,0.875,1.1375,1.8375,20.7,0.0616822429906542
2006/2007,Sydney,0.21666666666666667,1.3,1.1666666666666667,1.5666666666666667,21.016666666666666,0.0616822429906542
2007/2008,Sydney,0.15,1.2561570437287248,1.115127063983488,1.469030172413793,17.85625,0.0616822429906542
2009/2010,Sydney,0.3407942238267148,1.2376399253731343,1.1271139705882351,1.5624558303886926,17.441597510373445,0.0616822429906542
2010/2011,Sydney,0.31428571428571433,0.9857942430703625,1.036922268907563,1.6071428571428572,16.357142857142858,0.0616822429906542
2011/2012,Sydney,0.36,0.74,0.9399999999999998,1.69,16.020000000000003,0.0616822429906542
2012/2013,Sydney,0.3070196550340955,0.7833955223880598,1.00093954248366,1.8111111111111111,20.366666666666667,0.0616822429906542
2013/2014,Sydney,0.23333333333333334,0.8388888888888889,1.0444444444444445,1.5499999999999998,18.32777777777778,0.0616822429906542
2014/2015,Sydney,0.2222222222222222,0.74411306042885,0.8874658869395711,1.7833333333333334,18.333333333333332,0.07445482866043614
2015/2016,Sydney,0.2777777777777778,0.7774463937621833,0.8819103313840155,1.6055555555555556,17.133333333333333,0.1
2016/2017,Sydney,0.2063176895306859,0.67,0.9800000000000001,1.6599999999999997,17.605,0.04
2017/2018,Sydney,0.18947911294481695,0.7646855010660981,0.9881302521008404,1.84994952044422,18.711825726141083,0.060480640854472634
2018/2019,Sydney,0.21579422382671481,0.4875,0.8125,1.9,18.725,0.1
2019/2020,Sydney,0.2,1.0,1.0,1.375,15.425,0.05
2020/2021,Sydney,0.2,0.5375000000000001,0.8,1.8375,18.375,0.07500000000000001
2023/2024,Sydney,0.2,0.525,0.725,1.525,17.325,0.1
2000/2001,Western NSW,,,,1.7653532608695652,,
2001/2002,Western NSW,,,,1.8639945652173913,,
2002/2003,Western NSW,,,,1.622282608695652,,
2003/2004,Western NSW,,,,1.8714285714285714,,
2004/2005,Western NSW,,,,2.0063664596273294,,
2005/2006,Western NSW,,,,1.9,,
2006/2007,Western NSW,,,,1.95,,
2007/2008,Western NSW,,,,1.8514945652173913,,
2009/2010,Western NSW,,,,1.8445652173913043,,
2010/2011,Western NSW,,,,1.8445652173913043,,
2011/2012,Western NSW,,,,1.8445652173913043,,
2012/2013,Western NSW,,,,1.8445652173913045,,
2013/2014,Western NSW,,,,1.8445652173913045,,
2014/2015,Western NSW,,,,1.8445652173913045,,
2015/2016,Western NSW,,,,1.8445652173913045,,
2016/2017,Western NSW,,,,1.8445652173913043,,
2017/2018,Western NSW,,,,1.8445652173913043,,
2018/2019,Western NSW,,,,1.8445652173913043,,
2019/2020,Western NSW,,,,1.8445652173913043,,
2020/2021,Western NSW,,,,1.861141304347826,,
2023/2024,Western NSW,,,,1.75,,
2000/2001,Western Sydney,0.1866756537809169,0.8688223704257736,0.8742072148812987,1.6671069025532061,,0.06987718353354468
2001/2002,Western Sydney,0.16752360699729119,0.8706411534945566,0.8609466328707167,1.6963061213032062,,0.06987718353354468
2002/2003,Western Sydney,0.19091541986278826,1.2784453862987895,1.0094254688495528,1.6129076838032064,,0.06987718353354468
2003/2004,Western Sydney,0.17462469304574565,1.0213025291559323,0.9260921355162193,1.6629076838032062,,0.06987718353354468
2004/2005,Western Sydney,0.19851775904407482,0.8972284550818582,0.8321767916008754,1.6965014338032063,,0.06987718353354468
2005/2006,Western Sydney,0.19091541986278826,0.8972284550818582,0.8321767916008754,1.6965014338032063,,0.06987718353354468
2006/2007,Western Sydney,0.20429925824662665,0.9716321781766807,0.8514612593146625,1.6391216659756773,,0.07359968776366313
2007/2008,Western Sydney,0.18599117743854585,0.9570452090085597,0.8689568963129173,1.668765115395246,,0.06850239503946685
2009/2010,Western Sydney,0.2565719855193539,0.9853174603174601,0.9062169312169313,1.6622974537037039,,0.07732219199378158
2010/2011,Western Sydney,0.244667223614592,0.8343357354576503,0.8590562461168296,1.6610697751322754,,0.06911794644013844
2011/2012,Western Sydney,0.24657198551935391,0.8836507936507936,0.8478835978835979,1.6639641203703703,,0.06398885866044825
2012/2013,Western Sydney,0.21594347822417997,0.8347890523283193,0.8313235823707028,1.7475793774184634,,0.07649496883153303
2013/2014,Western Sydney,0.1732386521860206,0.8806878306878307,0.8664021164021165,1.7076678240740744,,0.07732219199378158
2014/2015,Western Sydney,0.16953494848231687,0.8066137566137566,0.8367724867724868,1.7706307870370372,,0.06991478458637418
2015/2016,Western Sydney,0.1732386521860206,0.876984126984127,0.8664021164021165,1.722482638888889,,0.07361848829007787
2016/2017,Western Sydney,0.16323865218602057,0.8036507936507936,0.797883597883598,1.750630787037037,,0.06732219199378157
2017/2018,Western Sydney,0.1503480924533556,0.7239984882842025,0.7651927437641725,1.7991278108465611,,0.07996131993411434
